vm,hour,n_train,n_test,test_p99,test_max,ctop_lognorm_ctop,cov_lognorm_ctop,ctop_empirical_p998,cov_empirical_p998,ctop_gauss_meanksd,cov_gauss_meanksd,ctop_rolling_max,cov_rolling_max,ctop_ewmq_p998,cov_ewmq_p998,ctop_ml_gbm_p998,cov_ml_gbm_p998
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,0,288,72,1.1053333333333344,1.2,1.3265778121012035,1.0,1.2,1.0,1.2524984232076326,1.0,1.2,1.0,1.0964565803482085,0.9861111111111112,1.2,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,1,288,72,1.0860000000000005,1.1333333333333333,1.341876386751591,1.0,1.2,1.0,1.2623556684316295,1.0,1.2,1.0,1.0685214772535254,0.9861111111111112,1.068637451058858,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,2,288,72,1.1053333333333344,1.2,1.297688396066877,1.0,1.2,1.0,1.2450442268862467,1.0,1.2,1.0,1.0592790971167345,0.7222222222222222,1.068637451058858,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,3,288,72,1.1053333333333344,1.2,1.292788852628737,1.0,1.1617333333333324,0.9861111111111112,1.238797313772479,1.0,1.2,1.0,1.1331875201320023,0.9861111111111112,1.1448123846788978,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,4,288,66,1.0666666666666669,1.0666666666666669,1.3080955239988235,1.0,1.2,1.0,1.253686222882888,1.0,1.2,1.0,1.0746386559787588,1.0,1.134318725529429,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,5,288,72,1.0666666666666669,1.0666666666666669,1.284423353326943,1.0,1.123466666666665,1.0,1.2330391983083575,1.0,1.2,1.0,1.0666671189070018,1.0,1.0676481172939782,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,6,288,72,1.1333333333333333,1.1333333333333333,1.3106188220971884,1.0,1.1617333333333324,1.0,1.250619818920165,1.0,1.2,1.0,1.0667870788645992,0.9722222222222222,1.1338240586469888,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,7,288,72,1.1053333333333344,1.2,1.298924833443863,1.0,1.228399999999999,1.0,1.2450926061187313,1.0,1.2666666666666666,1.0,1.0672175716490093,0.9861111111111112,1.2004907253136554,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,8,288,72,1.152666666666667,1.2,1.293477296703027,1.0,1.2,1.0,1.2398263952341542,1.0,1.2,1.0,1.0814288481928218,0.9722222222222222,1.134318725529429,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,9,284,71,1.1066666666666665,1.2,1.4817410404345108,1.0,1.2,1.0,1.2741520807895106,1.0,1.2,1.0,1.0968637899277882,0.9859154929577465,1.134318725529429,0.9859154929577465
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,10,286,72,1.152666666666667,1.2,1.3128759216071297,1.0,1.2132307692307693,1.0,1.2528311795277371,1.0,1.2307692307692308,1.0,1.1397215105343155,0.9861111111111112,1.2002283077918954,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,11,286,72,1.0666666666666669,1.0666666666666669,1.288937346582409,1.0,1.095333333333334,1.0,1.2354464943059156,1.0,1.1333333333333333,1.0,1.0961041684212784,1.0,1.0671613335491072,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,12,288,65,1.0666666666666669,1.0666666666666669,1.2935242386224197,1.0,1.2,1.0,1.2403293127180284,1.0,1.2,1.0,1.126141880096839,1.0,1.104782369362225,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,13,291,68,1.0666666666666669,1.0666666666666669,1.2814407196440591,1.0,1.122666666666669,1.0,1.2304992678898556,1.0,1.2,1.0,1.066659821867739,0.7352941176470589,1.176990656914674,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,14,298,60,1.121333333333333,1.2,1.3933817137683824,1.0,1.2,1.0,1.2776635566501096,1.0,1.2,1.0,1.0968094075762058,0.9833333333333333,1.2,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,15,300,60,1.1606666666666663,1.2,1.2981244741588924,1.0,1.2,1.0,1.2434476346242849,1.0,1.2,1.0,1.0666933832573906,0.9666666666666667,1.134318725529429,0.9833333333333333
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,16,300,60,1.121333333333333,1.2,1.3003033330055758,1.0,1.1601333333333324,0.9833333333333333,1.2440173688770697,1.0,1.2,1.0,1.0677445393923286,0.9833333333333333,1.1338004092342824,0.9833333333333333
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,17,300,60,1.121333333333333,1.2,1.2686485173725557,1.0,1.1601333333333324,0.9833333333333333,1.220398547360948,1.0,1.2,1.0,1.074086827638353,0.9833333333333333,1.1338004092342824,0.9833333333333333
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,18,300,60,1.1606666666666663,1.2,1.3091031839207208,1.0,1.2,1.0,1.2521853535168745,1.0,1.2,1.0,1.07435823590631,0.9666666666666667,1.068637451058858,0.9666666666666667
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,19,300,60,1.1606666666666663,1.2,1.3146245384148192,1.0,1.2,1.0,1.2427373062314424,1.0,1.2,1.0,1.0887109452300554,0.9666666666666667,1.0676008184685655,0.9666666666666667
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,20,300,60,1.2,1.2,1.2998241705069737,1.0,1.1333333333333333,0.9666666666666667,1.2398457019659344,1.0,1.1333333333333333,0.9666666666666667,1.0814727177264112,0.9666666666666667,1.0676520588627625,0.9666666666666667
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,21,296,60,1.0666666666666669,1.0666666666666669,1.2959327582851128,1.0,1.1606666666666683,1.0,1.239630607161408,1.0,1.2,1.0,1.0981595061468932,1.0,1.0681270179012805,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,22,298,60,1.1606666666666663,1.2,1.2847116772808869,1.0,1.1604000000000003,0.9833333333333333,1.2322566214894026,1.0,1.2,1.0,1.0662121767067567,0.7833333333333333,1.133804350803067,0.9833333333333333
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv,23,300,60,1.0666666666666669,1.0666666666666669,1.309347088497881,1.0,1.2,1.0,1.2380442181015454,1.0,1.2,1.0,1.0663005812853747,0.7833333333333333,1.1338004092342824,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,0,104,31,0.4,0.4,0.9497358733145659,1.0,0.4285714285714285,1.0,0.6190356994763573,1.0,0.4285714285714285,1.0,0.42057840524442563,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,1,131,32,3.4,3.4,8.170167739510473,1.0,3.7480000000000016,1.0,3.972860308946048,1.0,3.8,1.0,3.0361741369271753,0.84375,3.2164296214150805,0.90625
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,2,109,30,0.4,0.4,1.040969457631251,1.0,0.4,1.0,0.6360981087084341,1.0,0.4,1.0,0.39999999968210853,0.2,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,3,103,28,0.4,0.4,0.9680914552257153,1.0,0.4,1.0,0.6201864563329338,1.0,0.4,1.0,0.39999999872843417,0.25,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,4,106,26,0.4,0.4,1.0040979952554334,1.0,0.4285714285714285,1.0,0.6203317372269576,1.0,0.4285714285714285,1.0,0.40178571439215116,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,5,102,25,0.4,0.4,1.0860006793626458,1.0,0.4228,1.0,0.6255976450344511,1.0,0.4285714285714285,1.0,0.40171420443625194,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,6,108,29,0.4,0.4,1.6237657044530474,1.0,3.576619047619048,1.0,1.7738626700377869,1.0,3.642857142857143,1.0,0.5947160261047355,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,7,103,31,0.4,0.4,1.0278929507814787,1.0,0.4,1.0,0.6241029523706213,1.0,0.4,1.0,0.4,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,8,115,23,0.4,0.4,1.107358945416715,1.0,0.5181333333333337,1.0,0.6482976619113879,1.0,0.5333333333333333,1.0,0.40012501288205465,1.0,0.4007843721880921,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,9,101,29,0.4,0.4,0.9490002531540943,1.0,0.4285714285714285,1.0,0.6189160905118447,1.0,0.4285714285714285,1.0,0.3998758753293849,0.2413793103448276,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,10,110,33,0.4,0.4,1.1141569662545248,1.0,2.2068571428571357,1.0,1.085634093490049,1.0,2.642857142857143,1.0,0.9357151581049485,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,11,97,26,0.4,0.4,0.7672400938890599,1.0,0.4285714285714285,1.0,0.5681009493130238,1.0,0.4285714285714285,1.0,0.4000008490767304,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,12,109,29,0.4,0.4,1.0675689036573839,1.0,0.4,1.0,0.6344940086091925,1.0,0.4,1.0,0.4,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,13,113,26,0.4,0.4,1.0723857185087355,1.0,0.4,1.0,0.6354264655897599,1.0,0.4,1.0,0.4,1.0,0.4,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,14,114,20,0.4,0.4,1.0727907815592375,1.0,0.4,1.0,0.6351211342254892,1.0,0.4,1.0,0.39916666664183137,0.0,0.4,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,15,106,25,0.4,0.4,0.9767966682643404,1.0,0.4,1.0,0.6223644602186379,1.0,0.4,1.0,0.4,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,16,114,20,0.4,0.4,1.1146635367826307,1.0,0.4,1.0,0.6358944336111774,1.0,0.4,1.0,0.39999999491373683,0.0,0.4,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,17,113,22,0.4,0.4,1.0224524236335089,1.0,0.5098666666666662,1.0,0.6364683337210453,1.0,0.5333333333333333,1.0,0.432222950760356,1.0,0.40166108970198977,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,18,118,24,0.4,0.4,1.1686312922706565,1.0,0.5598857142857152,1.0,0.6556445010696068,1.0,0.6,1.0,0.40022323694213224,1.0,0.4004223109411839,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,19,112,25,0.4285714285714285,0.4285714285714285,0.9543734834617351,1.0,0.4285714285714285,1.0,0.6201783509506402,1.0,0.4285714285714285,1.0,0.400027859825705,0.92,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,20,112,21,0.4228571428571428,0.4285714285714285,1.1091321872218805,1.0,0.4,0.9523809523809523,0.635377622964876,1.0,0.4,0.9523809523809523,0.39949999998509883,0.23809523809523808,0.4,0.9523809523809523
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,21,115,21,0.4,0.4,1.0384164737456858,1.0,0.42205714285714296,1.0,0.6362806114072458,1.0,0.4285714285714285,1.0,0.4000000132152017,1.0,0.40033531488730006,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,22,107,26,0.4,0.4,0.9325558588433668,1.0,0.4,1.0,0.6116152922988747,1.0,0.4,1.0,0.3999999987284342,0.3076923076923077,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv,23,146,30,3.103333333333334,3.2,5.367456935693047,1.0,3.6260000000000048,1.0,2.581077836671278,0.9333333333333333,3.8,1.0,2.215601508724734,0.9333333333333333,1.4331860383801087,0.8333333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,0,288,72,8.807666666666684,10.866666666666667,7.328761595258409,0.9722222222222222,14.598799999999995,1.0,8.085636536725138,0.9861111111111112,14.866666666666667,1.0,5.617350596806443,0.9583333333333334,14.40343507719559,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,1,288,72,2.3386666666666676,2.4333333333333336,3.457090955001394,1.0,3.041999999999996,1.0,2.9961683451770336,1.0,3.233333333333333,1.0,2.6038990415274528,1.0,2.8696129893329925,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,2,288,72,6.541333333333345,7.866666666666666,6.702449369705514,0.9861111111111112,8.50373333333333,1.0,5.7945423865637355,0.9583333333333334,8.733333333333334,1.0,5.22725255790865,0.9305555555555556,8.14376194247594,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,3,288,72,2.466666666666667,2.466666666666667,3.4328082985417767,1.0,3.0518666666666645,1.0,2.9538263401702762,1.0,3.166666666666667,1.0,2.407569243822649,0.9305555555555556,2.475529284078351,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,4,288,67,2.548000000000002,2.9,3.4501867410621707,1.0,3.018533333333331,1.0,2.942613213927391,1.0,3.1333333333333333,1.0,2.3413565166350967,0.9701492537313433,2.4093553135097325,0.9850746268656716
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,5,288,72,3.0207142857142864,3.071428571428572,3.312995637360197,1.0,2.7283999999999993,0.9722222222222222,2.824815809865028,0.9722222222222222,2.766666666666667,0.9722222222222222,2.3967067887920495,0.9027777777777778,2.5034469019019427,0.9583333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,6,288,72,2.477333333333335,2.666666666666667,3.223265659773004,1.0,2.599399999999997,0.9861111111111112,2.781485942546748,1.0,2.733333333333333,1.0,2.2079512881011536,0.9027777777777778,2.3703549896566525,0.9722222222222222
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,7,288,72,2.3763333333333336,2.4,3.073784981616035,1.0,2.570999999999998,1.0,2.712874033094171,1.0,2.666666666666667,1.0,2.4218177336345756,1.0,2.6654299994605664,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,8,288,72,2.3763333333333336,2.4,3.4789922299681493,1.0,3.8995333333333084,1.0,3.0939185836487284,1.0,5.066666666666666,1.0,3.468510529707504,1.0,2.490009622399976,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,9,287,72,2.4430000000000005,2.466666666666667,3.582694314144897,1.0,5.938933333333315,1.0,3.6301028684490206,1.0,9.866666666666667,1.0,5.7739120899089755,1.0,9.815918968567741,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,10,286,72,3.052666666666667,3.1,3.2985339824816906,1.0,2.9430000000000005,0.9722222222222222,2.9315177610117265,0.9722222222222222,3.0,0.9722222222222222,2.5255468744365497,0.9166666666666666,2.4738137162649485,0.8888888888888888
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,11,286,72,2.8763333333333336,2.9,4.16316606947357,1.0,10.462,1.0,4.739006958003915,1.0,10.5,1.0,5.0155538508228785,1.0,9.931507859950731,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,12,288,65,2.736,2.8,3.5933875627537737,1.0,7.774533333333257,1.0,3.9136357658761565,1.0,11.333333333333332,1.0,4.035952823497028,1.0,5.178970787503307,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,13,292,68,3.1099999999999994,3.333333333333333,3.320184180415802,0.9852941176470589,3.2672000000000025,0.9852941176470589,2.953835979132884,0.9558823529411765,3.5,1.0,2.532264638163715,0.8088235294117647,2.970851078669266,0.9558823529411765
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,14,296,60,2.427333333333333,2.466666666666667,3.158389380135828,1.0,2.915333333333338,1.0,2.856525879379504,1.0,3.033333333333333,1.0,2.319544029033503,0.9166666666666666,2.8347582104488875,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,15,300,60,2.9851904761904757,3.066666666666667,3.449747590794489,1.0,3.360466666666664,1.0,3.1563110160218706,1.0,3.5,1.0,2.384228933356784,0.7833333333333333,3.2683014323199897,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,16,300,60,2.768333333333333,2.8666666666666667,3.5330246232334863,1.0,3.5614666666666572,1.0,3.22430878172056,1.0,4.0,1.0,2.3930352213156323,0.9,2.648169805137664,0.95
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,17,300,60,2.1409999999999996,2.2,3.491417810208987,1.0,3.480066666666666,1.0,3.1940005078017535,1.0,3.5,1.0,2.3676999012000475,1.0,3.335537655675999,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,18,300,60,2.1939999999999995,2.2333333333333334,3.3142825620672562,1.0,3.2803999999999975,1.0,3.0038887583910068,1.0,3.4,1.0,2.362824935699252,1.0,3.2014012277028483,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,19,300,60,2.1136666666666666,2.1333333333333333,3.3613133636627897,1.0,3.2339999999999955,1.0,3.0597414856746314,1.0,3.433333333333333,1.0,2.3736561919149617,1.0,3.102335379504747,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,20,300,60,2.8296666666666637,3.4,3.743981163116437,1.0,3.7604666666666637,1.0,3.276195279574339,0.9833333333333333,3.9,1.0,2.3491879076020297,0.9666666666666667,2.6830823152614243,0.9833333333333333
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,21,297,60,2.822999999999999,3.0,3.7795103885097454,1.0,3.6074666666666686,1.0,3.323571802597744,1.0,3.666666666666667,1.0,2.67300990281532,0.9666666666666667,3.1076072277538587,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,22,299,60,3.5,3.5,4.086923558163387,1.0,4.1359999999999975,1.0,3.48902769630065,0.9666666666666667,4.533333333333333,1.0,3.3848402641085253,0.9666666666666667,3.8713571335200814,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,23,300,60,2.466666666666667,2.466666666666667,3.471310263152097,1.0,3.0803999999999974,1.0,3.0058495813009047,1.0,3.2,1.0,2.3510454697523158,0.95,2.7058354925852783,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv,0,287,72,5.264333333333337,5.666666666666666,7.542664179210108,1.0,10.060933333333328,1.0,7.221396066488414,1.0,11.033333333333331,1.0,4.811759536839526,0.9722222222222222,6.784327379481283,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv,1,288,72,6.034333333333334,6.2,7.057027623336974,1.0,8.866666666666667,1.0,6.751103906509545,1.0,8.866666666666667,1.0,3.8596026474199285,0.9305555555555556,6.2967846652641395,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv,2,288,72,5.739666666666669,6.0,7.118938401772418,1.0,9.0284,1.0,6.783563531077629,1.0,9.066666666666666,1.0,4.491497537503493,0.9722222222222222,8.343677980607946,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv,3,288,72,24.194333333333546,48.5,8.258466381406167,0.9583333333333334,26.52639999999992,0.9861111111111112,10.627514262456842,0.9722222222222222,30.2,0.9861111111111112,5.55826729228841,0.9583333333333334,7.032703365644757,0.9583333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv,4,288,72,5.648333333333334,5.766666666666667,7.6306975230798475,1.0,12.380866666666666,1.0,7.696598815671915,1.0,12.4,1.0,3.601996501113479,0.8194444444444444,8.360354286618664,1.0
